URL: /califirnew, Método: GET, Tiempo de respuesta: 155.4101ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.778ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5976ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.9713ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3156ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5957ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3598ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4087ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 18.6148ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0672ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5108ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3371ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7517ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3397ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8163ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9888ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0574ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2703ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3581ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8923ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3477ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4077ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 22.1725ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5462ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2688ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.183ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8865ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5636ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8104ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6936ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.5851ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4485ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5263ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1086ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7913ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0567ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1722ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4778ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4645ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4928ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3337ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4827ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7556ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8606ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.4422ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9172ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.9447ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.12ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.0789ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.0194ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9094ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.326ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.2915ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.5784ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3149ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.8091ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9072ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.895ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5966ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9618ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.748ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.6693ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7132ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0669ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5305ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.57ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9264ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9681ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1357ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8049ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.1179ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.6691ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2143ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.5758ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.21ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.5982ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.6746ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5185ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4033ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1435ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.569ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5957ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.8479ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3437ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1047ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2118ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1176ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2731ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0546ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3342ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.7255ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3101ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3334ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8678ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7005ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5985ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.669ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2127ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7031ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3659ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1481ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 18.7868ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.8544ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 18.8142ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1548ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.2506ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0654ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7626ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5439ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5209ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4525ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7053ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6005ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.961ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.2031ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9282ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4112ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.3881ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5891ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9594ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.293ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 23.0208ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7261ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2745ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.2875ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0257ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2597ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3325ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7685ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3258ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6442ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4386ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0065ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8205ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 22.3628ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8071ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7195ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8874ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4078ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.4884ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5383ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.7577ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9603ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4117ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4585ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8767ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.9014ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6066ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.6842ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4531ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2447ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7709ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0577ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.9524ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6325ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.256ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0604ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.465ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.21ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.0852ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.549ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2258ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.9674ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1267ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5529ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7526ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1074ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0291ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4221ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9924ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6009ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5579ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6228ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1001ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.8856ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.9538ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0125ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3318ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.961ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3289ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.0068ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 22.4102ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.9432ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.0145ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.4508ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.32ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1051ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.6097ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3401ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.4948ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1625ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2466ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 22.1193ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.0979ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.2692ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.1934ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.5724ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.2573ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.7724ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.1714ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.7495ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.183ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.5848ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.632ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 19.6628ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 21.3377ms
URL: /update_calfir, Método: POST, Tiempo de respuesta: 20.3183ms
